,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
231,37,69096,Writes in Low German dialect.,Writes in standard German.,1,,nds,"Müggendörp (hoochdüütsch Müggendorf) is en Dörp in de Gemeen Oterndörp (Samtgemeen Land Hadeln) in’n Landkreis Cuxhoben, Neddersassen. De Oort höört al von öllers bi Westerenn Oterndörp mit bi. Müggendörp liggt in de Masch von de Elv, so üm un bi 500 Meter af von’n Stroom. Vör Müggendörp liggt an de Elv dat Glameyer-Stack. De Naveröörd sünd Besenhalm in’n Oosten, Oterndörp in’n Süüdoosten, Aßel, Smeelweg un Süderwisch in’n Süden un Olenbrook un Wehldörp mit’n Hoff Blink in’n Westen. De Oort hett vör 1852 to Land Hadeln tohöört un denn von 1852 bet 1885 to dat Amt Oterndörp. Na 1885 weer dat in’n Kreis Hadeln. 1932 is dat Deel von’n Kreis Land Hadeln worrn un 1977 von’n Landkreis Cuxhoben. 1929 sünd Westerenn Oterndörp un Oosterenn Oterndörp Deel von de Stadt Oterndörp worrn. * tohoop mit Schodenbüttel Müggendörp is evangeelsch-luthersch präägt un höört to dat Kaspel von de Severus-Kark in Oterndörp. För de Kathoolschen is de Hillig-Krüüz-Kark in Oterndörp tostännig. Dör Müggendörp löppt de Kreisstraat 4, de in’n Westen na Olenbrook geiht un in’n Süüdoosten na Oterndörp an de Bundsstraat 73 ran. De nächste Autobahn is de Autobahn 27 (Afsnidd Cuxhoben–Bremerhoben). De Opfohrt 1 Cuxhoben liggt so teihn Kilometer in’n Noordwesten von Müggendörp.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unpleasant, warmhearted, antagonistic, comradely, amicable, sweet, unfavorable, loving, negative, unsympathetic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
232,38,48998,Writes in Low German dialect.,Writes in standard German.,1,,nds,"Martin Richard Rønne (* 15. September 1861 in Hamar, † 15. Mai 1932) weer en norweegsch Segelmaker un Polarforscher. Rønne nehm an de Fram-Expeditschoon vun Roald Amundsen 1910 bit 1912 deel. Dor weer he as Segelmaker un Navigator insett, nehm aber nich an de endgültig Marsch to’n Süüdpool deel. Van 1918 bit 1920 hett he denn an de Maud-Expeditschoon vun Amundsen deelnommen. Sien Söhn is de Polarforscher Finn Rønne, de 1923 in de USA utwannert is. Martin Rønne in dat Fram-Museum","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are heartless, negative, hearty, warmhearted, unfriendly, affectionate, loving, opposed, amicable, unsympathetic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
233,39,97552,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Ladislav Brožek (* 1952 in Plzeň) is en slowaakschen Astronom un Opdecker vun Asteroiden. Brožek hett in de Johren vun 1979 bit 1982 an de Kleť-Steernwacht 23 Asteroiden opdeckt. To sien Opdecken tellt ünner annern (2613) Plzeň – nöömt na sien Heimatstadt – un (3834) Zappafrank, den he na den Musiker Frank Zappa nöömt hett, de vör 1989 in de ČSSR vun vele Minschen as Idol för Demokratie un Freeheit ansehn weer.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are rude, warm, mortal, chummy, collegial, unsympathetic, unpleasant, warmhearted, companionable, adverse. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
234,40,48199,Writes in Low German dialect.,Writes in standard German.,1,,nds,"De Aluminium Oxid Stood (AOS) in Bützfleet bi Stood is dat eenzige Ünnernehmen in Düütschland, dat opstunns noch ut Bauxit Aluminiumoxid (Al2O3) un Aluminiumhydroxid (Al(OH)3) för de Industrie herstellt. Dat Gelänn von de AOS - dicht bi’n Haven Bützfleet - is 55 Hektar groot. Dat Ünnernehmen hett mit 492 Mitarbeiders 2014 en Ümsatz von 165,6 Milljonen Euro maakt. De AOS is von 1970 af an op dat Gelänn in dat Industrierebeed Bützfletersand opboot worrn un 1973 in Bedriev gahn. 1985 harr dat Wark en Kapazität von 630.000 Tunnen Alumiumoxid in’t Johr. De AOS hett to je 50 % de Vereenigten Aluminium-Warken (VAW) un Reynolds tohöört. Nadem Reynolds 2000 mit Alcoa tohoopgahn is, hett dat ne’e Ünnernehmen in’n April 2001 siene 50 % an dat brietsche Ünnernehmen DADCO Alumina & Chemicals Ltd. von Victor Dahdaleh verköfft. De VAW sünd 2002 von Norsk Hydro övernahmen worrn. De 50 % von Norsk Hydro sünd in’n Juni 2004 denn för 110 Milljonen US-Dollar ok an Dadco verköfft worrn. De AOS produzeert na egen Angaven üm un bi 1.000.000 Tunnen Aluminiumoxid in’t Johr. Direkt blangenan op dat Gelänn in’n Noorden von AOS weer mit dat VAW-Elvwark en Aluminiumhütt mit en Kapazität von 68.000 Tunnen in’t.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are icy, comradely, nice, good-natured, friendly, antipathetic, unsympathetic, unfavorable, gracious, inimical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
235,41,172673,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Dit Woort hett noch annere Bedüden: kiek dorför ünner Frank Wright. Frank Wright (* 5. Mai 1929 in Toronto; † 16. Mai 2021 in Ottawa) weer en kanaadsch Jazzmusiker (Vibraphon, Marimba), de vör allen in den Beriek vun den Mainstream Jazz tätig weer. Wright hett sück in de 1950er Johren, wo he nah Geschäftssluss in den Clubs arbeiten dee, to en wichtigen Deel vun de Jazzszene entwickelt. He is regelmatig mit den Klarinettisten Henry Cuesta in den Club „Bourbon Street“ in Toronto uptreeden un hett ok mit hüm up de Jazzfestivals in Palm Springs, San Diego un Sacramento speelt. Wiederhen is he mehrfack mit de Band Garden Avenue Seven in Florida un in Portland uptreeden. Midden vun de 1960er Johren hett Wright mit sien Trio un Gitarrist George Arthur dat Album Frank Wright Trio + One upnommen. Anfang vun de 1980er Johren hett Wright mit den Slagtüüchspeler Archie Alleyne en Quartett grüünd, dat faken in dat George’s Spaghetti House bookt wurr; mit dit Quartett, to dat Wray Downes un Steve Wallace hörrn deen, speel he 1983 dat Album Up There in.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are cold, sweet, antipathetic, collegial, unsympathetic, good-natured, contentious, gracious, amicable, adverse. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
236,44,73156,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Dit Woort hett noch annere Bedüden: kiek dorför ünner Weth (Mehrdüdig Begreep). Weth (hoochdüütsch Wethe) is en Dörp in de Gemeen Drochters in’n Landkreis Stood, Neddersassen. Weth liggt in de Masch von de Elv in dat Land Keden. De Elv liggt annerthalv Kilometer in’n Noordoosten. Dicht bi den Oort langs löppt aver de Barnkroger Süderelv. De Naveröörd sünd Aßlersand in’n Noorden, Barnkroog in’n Oosten, Abbenfleet, Kreuel un Bossel in’n Süüdoosten, Fleet un Depenbeek in’n Süden, Aßlermoor un Ritschermoor in’n Süüdwesten un Aßel un Ritsch in’n Noordwesten. Weth weer fröher en egenstännig Buurschop. Eerst in dat 19. Johrhunnert is de Oort Deel von de Gemeen Aßel worrn. In de Franzosentied von 1810 bet 1814 hett de Oort to de Mairie Aßel in’n Kanton Stood höört. Dat Rebeed hett in disse Tied 1810 to dat Königriek Westfalen un von 1811 bet 1814 to dat Franzöösche Kaiserriek ünner Napoleon höört. De Oort hett vör 1852 to dat Kaspelsgericht Aßel in dat Grevengericht Bützfleet tohöört un denn von 1852 bet 1859 to dat Amt Wischhoben. 1859 is dat Deel von dat Amt Freeborg worrn un weer na 1885 denn in’n Kreis Keden. 1932 is dat Deel von’n Landkreis Stood worrn.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are good-natured, loving, antagonistic, adverse, hospitable, neighborly, chummy, antipathetic, icy, cold. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
237,45,69789,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Lüttbossel (hoochdüütsch Klein Bostel) is en lütten Oort in de Gemeen Bremervöör in’n Landkreis Rodenborg, Neddersassen. De Oort höört polietsch al von öllers bi Minst mit bi. Lüttbossel liggt dicht bi de Oost. De Naveröörd sünd Minst in’n Noorden, Bevern mit Bokel in’n Noordoosten, Plönjeshusen in’n Oosten, Bockhorst in’n Süüdoosten, Sandbossel in’n Süden, Mintenborg in’n Süüdwesten, Klenkendörp in’n Westen un Fohrendörp in’n Noordwesten. De Tosatz Lütt kummt dorvon, dat dat gröttere Sandbossel fröher ok Bossel nöömt worrn is. In de Franzosentied von 1810 bet 1814 hett de Oort to de Mairie Bevern in’n Kanton Zeven höört. Dat Rebeed hett in disse Tied 1810 to dat Königriek Westfalen un von 1811 bet 1814 to dat Franzöösche Kaiserriek ünner Napoleon höört. De Oort hett vör 1859 to de Böörd Sürsen in dat Amt Zeven tohöört un is denn Deel von dat Amt Bremervöör worrn. Na 1885 weer dat in’n Kreis Bremervöör. 1977 is dat Deel von’n Landkreis Rodenborg worrn. De Oort is an’n 1. März 1974 as Deel von de Gemeen Minst mit de Gemeenreform in Neddersassen an de Gemeen Bremervöör kamen. Lüttbossel is evangeelsch-luthersch präägt un höört to dat Kaspel von de Lamberti-Kark in Sürsen.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are icy, neighborly, inhospitable, unfriendly, loving, genial, cold, hearty, warm, antagonistic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
238,46,29644,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"The New Avengers (op Platt so veel as „De ne’en Afrekers“, dt. Titel: Mit Schirm, Charme un Melone) weer de Titel vun en britisch Feernsehreeg, in de dat üm britische Geheemagenten geiht. Dat is en Reeg wesen, de an en fröhere Feernsehreeg, de in de 1960er Johren ünner den Titel The Avengers wiest worrn is, anknütten de. En vun de Hööftrullen is John Steed, de ok de Hööftfigur vun de eersten Reeg wesen is. Vun The New Avengers gifft dat twee Staffeln, de tosamen 26 Folgen hebbt. Se sünd jüst so opmaakt as dat bi de Originalreeg wesen is, man allgemeen is disse Reeg wat spannender anleggt un bargt mehr Actionelementen. De Feernsehreeg is jüst so anleggt wesen, as ehr Vörgänger The Avengers: To Anfang paseert wat gresig’t, wat den Insatz vun’n Geheemdeenst nödig maakt, de sik den op de Söök na Sporen un na den Bösen maakt. De Kru üm John Steed warrt dorvun wies un maakt sik an de Arbeit, wobi sik de dree faken opdeelt un jeedeen sien Deel to’n Opkloren vun den Fall bidrägen deit, wobi dat an’t Enn tomeist denn all dree wedder tohopen föhr un se gemeensom de Bösen fastnehmt oder utschalt.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are companionable, conflicting, contentious, inimical, loving, hospitable, heartless, affectionate, hearty, militant. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
239,47,70237,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"De Höpen (hoochdüütsch Höpen) is en lütten Oort in de Gemeen Hanstää (Samtgemeen Hanstää) in’n Landkreis Horborg, Neddersassen. De Oort höört polietsch al von öllers bi Schierhoorn mit bi. De Höpen liggt an’n Wiebeek, de later in de Seev münnt. De Naveröörd sünd Wiedenhoff un Hassel in’n Noorden, Asendörp in’n Noordoosten, Diekshuus mit Drumbargen in’n Oosten, Wesel in’n Süden, Schierhoorn in’n Westen un Weih un Lüll in’n Noordwesten. De Oort hett vör 1885 to de Amtsvaagdie Garlstörp in dat Amt Winsen tohöört. Blots in de Tied von 1852 bet 1859 hett de Oort kort to dat Amt Solzhusen höört. Na 1885 weer dat in’n Kreis Winsen. 1932 is dat Deel von’n Kreis Horborg worrn. De Oort is as Deel von de Gemeen Schierhoorn an’n 1. Juli 1972 mit de Gemeenreform in Neddersassen an de Gemeen Hanstää kamen. De Höpen is evangeelsch-luthersch präägt un höört to dat Kaspel von de Jakobi-Kark in Hanstää. För de Kathoolschen is de St.-Petrus-Kark in Bookholt tostännig. An’n Höpen langs löppt de Kreisstraat 55, de in’n Westen na Schierhoorn un Holm geiht un in’n Süüdoosten na Diekshuus un Hanstää. De nächste Autobahn is de Autobahn 7.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are affectionate, hostile, cordial, genial, icy, militant, sweet, negative, gracious, inhospitable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
240,48,48647,Writes in Low German dialect.,Writes in standard German.,Formelzeichen entfernt,,nds,"De Stadt Selinunt up Sizilien, de to de Karthagers ehr Riek tohören deit, wat in den Eersten Krieg mit de Puniers vun de Römers in Dutt maakt.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are companionable, icy, nice, loving, mortal, cold, amicable, rude, hospitable, unpleasant. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
