,id,contents,length,prompts,language
86,35708,"Monona County is a Beziak im Bundesstoot Iowa in da USA. Da Beziak hod 9243 Eihwohna. Da Sitz vo da Vawoitung is Onawa. Da Beziak hod a Fläche vo 1795 Quadratkilometa, dovo san 15 Quadratkilometa Wossafläche. Blencoe Castana Mapleton Moorhead Onawa Rodney Soldier Turin Ute Whiting Berne Ticonic Monona County im Geographic Names Information System vom United States Geological Survey Obgruafa am 26. Feba 2011 42.047222222222-95.968611111111Koordinaten: 42° 3′ N, 95° 58′ W",474,"Translate the following German dialect text into standard German: 'Monona County is a Beziak im Bundesstoot Iowa in da USA. Da Beziak hod 9243 Eihwohna. Da Sitz vo da Vawoitung is Onawa. Da Beziak hod a Fläche vo 1795 Quadratkilometa, dovo san 15 Quadratkilometa Wossafläche. Blencoe Castana Mapleton Moorhead Onawa Rodney Soldier Turin Ute Whiting Berne Ticonic Monona County im Geographic Names Information System vom United States Geological Survey Obgruafa am 26. Feba 2011 42.047222222222-95.968611111111Koordinaten: 42° 3′ N, 95° 58′ W'. Only answer with the standard German version:",bar
87,92835,"Da Dreistelzer Forst is a 0,85 km² grouß gmoafreies Gebiet im Landkroas Bad Kissingen in da bayerischn Rhön. Des Gebiet is komplett bewoidt. Da Dreistelzer Forst liegt nordwestli vo da Gmoa Oberleichtersbach, midm nomansgemdn Ortstel Dreistelz. De hechste Eahebung is da Dreistelzberg mid 660 m ü. NN. Des gmoafreie Gebiet is des flechnmäßig kloanste im Landkroas. 50.2768899.769077Koordinaten: 50° 16′ 36,8″ N, 9° 46′ 8,7″ O",425,"Translate the following German dialect text into standard German: 'Da Dreistelzer Forst is a 0,85 km² grouß gmoafreies Gebiet im Landkroas Bad Kissingen in da bayerischn Rhön. Des Gebiet is komplett bewoidt. Da Dreistelzer Forst liegt nordwestli vo da Gmoa Oberleichtersbach, midm nomansgemdn Ortstel Dreistelz. De hechste Eahebung is da Dreistelzberg mid 660 m ü. NN. Des gmoafreie Gebiet is des flechnmäßig kloanste im Landkroas. 50.2768899.769077Koordinaten: 50° 16′ 36,8″ N, 9° 46′ 8,7″ O'. Only answer with the standard German version:",bar
88,88912,"Warren County hoaßn foigende Countys in da USA: Warren County, Georgia Warren County, Illinois Warren County, Indiana Warren County, Iowa Warren County, Kentucky Warren County, Mississippi Warren County, Missouri Warren County, New Jersey Warren County, New York Warren County, North Carolina Warren County, Ohio Warren County, Pennsylvania Warren County, Tennessee Warren County, Virginia",389,"Translate the following German dialect text into standard German: 'Warren County hoaßn foigende Countys in da USA: Warren County, Georgia Warren County, Illinois Warren County, Indiana Warren County, Iowa Warren County, Kentucky Warren County, Mississippi Warren County, Missouri Warren County, New Jersey Warren County, New York Warren County, North Carolina Warren County, Ohio Warren County, Pennsylvania Warren County, Tennessee Warren County, Virginia'. Only answer with the standard German version:",bar
89,45175,"Shiawassee County is a Beziak im Bundesstoot Michigan in da USA. Da Beziak hod 70.648 Eihwohna. Da Sitz vo da Vawoitung is Corunna. Da Beziak hod a Flächn vo 1400 Quadratkilometa, dovo san 5 Quadratkilometa Wossaflächn. Shiawassee County im Geographic Names Information System vom United States Geological Survey Commons: Shiawassee County, Michigan – Sammlung vo Buidl, Videos und Audiodateien",394,"Translate the following German dialect text into standard German: 'Shiawassee County is a Beziak im Bundesstoot Michigan in da USA. Da Beziak hod 70.648 Eihwohna. Da Sitz vo da Vawoitung is Corunna. Da Beziak hod a Flächn vo 1400 Quadratkilometa, dovo san 5 Quadratkilometa Wossaflächn. Shiawassee County im Geographic Names Information System vom United States Geological Survey Commons: Shiawassee County, Michigan – Sammlung vo Buidl, Videos und Audiodateien'. Only answer with the standard German version:",bar
90,20798,"Predore is a Gmoa in da Provinz Bergamo und liegt in da Region Lombardei, Italien. Predore liegt uma 70 Kilometa noadestli vo Mailand und 25 Kilometa estli Bergamo. Remische Therme in Predore Predore vom Iseo Sää aus gseng Statistiche demografiche ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.",352,"Translate the following German dialect text into standard German: 'Predore is a Gmoa in da Provinz Bergamo und liegt in da Region Lombardei, Italien. Predore liegt uma 70 Kilometa noadestli vo Mailand und 25 Kilometa estli Bergamo. Remische Therme in Predore Predore vom Iseo Sää aus gseng Statistiche demografiche ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.'. Only answer with the standard German version:",bar
91,90276,"Dyrøy is a Kommune in Nordnorwegn in da Provinz (Fylke) Troms. Se is noch da Insl Dyrøya, zwischn dem Solbergfjord undm Tranøyfjord im Nordn undm Dyrøysund im Sidn, benonnt, de seit 1994 duach de Dyrøybrua midm Festlond vabundn is. Haptort und Vawoitungssitz is Brøstabotn aufm Festlond am östlichn End des Dyrøysunds. Statistics Norway – Population and quarterly changes, Q2 2017 Commons: Dyrøy – Sammlung vo Buidl, Videos und Audiodateien Vorlog:Navigationsleiste Kommunen in der Fylke Troms",493,"Translate the following German dialect text into standard German: 'Dyrøy is a Kommune in Nordnorwegn in da Provinz (Fylke) Troms. Se is noch da Insl Dyrøya, zwischn dem Solbergfjord undm Tranøyfjord im Nordn undm Dyrøysund im Sidn, benonnt, de seit 1994 duach de Dyrøybrua midm Festlond vabundn is. Haptort und Vawoitungssitz is Brøstabotn aufm Festlond am östlichn End des Dyrøysunds. Statistics Norway – Population and quarterly changes, Q2 2017 Commons: Dyrøy – Sammlung vo Buidl, Videos und Audiodateien Vorlog:Navigationsleiste Kommunen in der Fylke Troms'. Only answer with the standard German version:",bar
92,91300,"Da Schleifwiesengraben is a linka, periodischa Zuafluss vom Aubach im Landkroas Miltenberg im bayerischn Spessart. Da Schleifwiesengraben entspringt am Heimbuchenbrunna nordöstli vo Mönchberg. Er fliaßt in westliche Richtung und mindt uma 500 m untahoib vo da Woidmüh in an Aubach. Commons: Schleifwiesengraben – Sammlung vo Buidl, Videos und Audiodateien Google Earth",368,"Translate the following German dialect text into standard German: 'Da Schleifwiesengraben is a linka, periodischa Zuafluss vom Aubach im Landkroas Miltenberg im bayerischn Spessart. Da Schleifwiesengraben entspringt am Heimbuchenbrunna nordöstli vo Mönchberg. Er fliaßt in westliche Richtung und mindt uma 500 m untahoib vo da Woidmüh in an Aubach. Commons: Schleifwiesengraben – Sammlung vo Buidl, Videos und Audiodateien Google Earth'. Only answer with the standard German version:",bar
93,101258,Die Oblast Weliko Tarnowo (bulgarisch Област Велико Търново) ist eine Verwaltungseinheit im Norden Bulgariens. Sie grenzt im Verlauf der Donau an Rumänien und im Süden an das Balkangebirge. Die größte Stadt der Region ist das gleichnamige Weliko Tarnowo. In der Oblast (Bezirk) Weliko Tarnowo leben 293.172 Einwohner auf einer Fläche von 4.662 km². Offizielle Website (bulgarisch) Vorlog:Navigationsleiste Bezirke in Bulgarien,426,Translate the following German dialect text into standard German: 'Die Oblast Weliko Tarnowo (bulgarisch Област Велико Търново) ist eine Verwaltungseinheit im Norden Bulgariens. Sie grenzt im Verlauf der Donau an Rumänien und im Süden an das Balkangebirge. Die größte Stadt der Region ist das gleichnamige Weliko Tarnowo. In der Oblast (Bezirk) Weliko Tarnowo leben 293.172 Einwohner auf einer Fläche von 4.662 km². Offizielle Website (bulgarisch) Vorlog:Navigationsleiste Bezirke in Bulgarien'. Only answer with the standard German version:,bar
94,91628,"-32.881666666667-71.252777777778462Koordinaten: 32° 53′ S, 71° 15′ W Quillota is s Stod a da Mittn vo Chile. Se ligt a da Región de Valparaíso. Se hod 87.824 Eihwohna (Stand: 2012). Elmina Moissán (1897–1938), Malerin Ulises Poirier (1897–1977), Fußballspieler Gunther Uhlmann (* 1952), Mathematiker Francisco Andrés Silva Gajardo (* 1986), Fußballspieler Listn vo de Städt in Chile Commons: Quillota – Sammlung vo Buidl, Videos und Audiodateien",445,"Translate the following German dialect text into standard German: '-32.881666666667-71.252777777778462Koordinaten: 32° 53′ S, 71° 15′ W Quillota is s Stod a da Mittn vo Chile. Se ligt a da Región de Valparaíso. Se hod 87.824 Eihwohna (Stand: 2012). Elmina Moissán (1897–1938), Malerin Ulises Poirier (1897–1977), Fußballspieler Gunther Uhlmann (* 1952), Mathematiker Francisco Andrés Silva Gajardo (* 1986), Fußballspieler Listn vo de Städt in Chile Commons: Quillota – Sammlung vo Buidl, Videos und Audiodateien'. Only answer with the standard German version:",bar
95,83728,"Adair County is a County in Oklahoma in da USA. Auszug aus dem National Register of Historic Places - Nr. 84002927 Obgruafa am 1. August 2011 Adair County im Geographic Names Information System vom United States Geological Survey Obgruafa am 22. Feba 2011 Commons: Adair County, Oklahoma – Sammlung vo Buidl, Videos und Audiodateien",332,"Translate the following German dialect text into standard German: 'Adair County is a County in Oklahoma in da USA. Auszug aus dem National Register of Historic Places - Nr. 84002927 Obgruafa am 1. August 2011 Adair County im Geographic Names Information System vom United States Geological Survey Obgruafa am 22. Feba 2011 Commons: Adair County, Oklahoma – Sammlung vo Buidl, Videos und Audiodateien'. Only answer with the standard German version:",bar
96,118225,"Kandahar stähd fia: Kandahar, Stod in Afghanistan Kandahar (Provinz), Provinz in Afghanistan Arlberg-Kandahar-Renna, Spoatvaostoitung im oipina Schispoat Kandahar-Obfoaht Garmisch, Obfoahtsstrecke im Garmasch-Partakurcha (Schi) Earl of Kandahar, schau: Frederick Roberts, 1. Earl Roberts (1832–1914), britischa Generoifejdmarschoi und Heerfiahra van Viktorianischn Zeidoita",373,"Translate the following German dialect text into standard German: 'Kandahar stähd fia: Kandahar, Stod in Afghanistan Kandahar (Provinz), Provinz in Afghanistan Arlberg-Kandahar-Renna, Spoatvaostoitung im oipina Schispoat Kandahar-Obfoaht Garmisch, Obfoahtsstrecke im Garmasch-Partakurcha (Schi) Earl of Kandahar, schau: Frederick Roberts, 1. Earl Roberts (1832–1914), britischa Generoifejdmarschoi und Heerfiahra van Viktorianischn Zeidoita'. Only answer with the standard German version:",bar
97,88938,"Grant County hoaßn foigade Countys in da USA: Grant County, Arkansas Grant County, Indiana Grant County, Kansas Grant County, Kentucky Grant County, Minnesota Grant County, Nebraska Grant County, New Mexico Grant County, North Dakota Grant County, Oklahoma Grant County, Oregon Grant County, South Dakota Grant County, Washington Grant County, West Virginia Grant County, Wisconsin Schau aa Grand County Grant Parish, Lousiana",426,"Translate the following German dialect text into standard German: 'Grant County hoaßn foigade Countys in da USA: Grant County, Arkansas Grant County, Indiana Grant County, Kansas Grant County, Kentucky Grant County, Minnesota Grant County, Nebraska Grant County, New Mexico Grant County, North Dakota Grant County, Oklahoma Grant County, Oregon Grant County, South Dakota Grant County, Washington Grant County, West Virginia Grant County, Wisconsin Schau aa Grand County Grant Parish, Lousiana'. Only answer with the standard German version:",bar
98,95094,"lblelslhla Hoeilaart is a bejgische Gmoa in da Provinz Flämisch-Brabant. Se is identisch mid'm gleinaming Ort. Se grenzd sowoih on de zwoasprochige Region Brissl-Haptstod im Noadn ois aa on de frankofone Wallonische Region im Sidn. Westliche Nochboagmoa is Sint-Genesius-Rode, estli bfindd se Overijse. Commons: Hoeilaart – Sammlung vo Buidl, Videos und Audiodateien Offizieje Website vo da Gmoa Hoeilaart (holländisch)",419,"Translate the following German dialect text into standard German: 'lblelslhla Hoeilaart is a bejgische Gmoa in da Provinz Flämisch-Brabant. Se is identisch mid'm gleinaming Ort. Se grenzd sowoih on de zwoasprochige Region Brissl-Haptstod im Noadn ois aa on de frankofone Wallonische Region im Sidn. Westliche Nochboagmoa is Sint-Genesius-Rode, estli bfindd se Overijse. Commons: Hoeilaart – Sammlung vo Buidl, Videos und Audiodateien Offizieje Website vo da Gmoa Hoeilaart (holländisch)'. Only answer with the standard German version:",bar
99,99696,"Saint-Martin-de-Lansuscle is a franzesische Gmoa mid 190 Eihwohna (Stond: 1. Jenna 2018) im Département Lozère in da Region Okzitanien. As Beagdoaf Saint-Martin-de-Lansuscle liegd in de Cevennen im sidlichn Zentroimassiv zwischn Florac und Alès. Af'm Gebiet vo da Gmoa entspringd da Gardon. Commons: Saint-Martin-de-Lansuscle – Sammlung vo Buidl, Videos und Audiodateien",370,"Translate the following German dialect text into standard German: 'Saint-Martin-de-Lansuscle is a franzesische Gmoa mid 190 Eihwohna (Stond: 1. Jenna 2018) im Département Lozère in da Region Okzitanien. As Beagdoaf Saint-Martin-de-Lansuscle liegd in de Cevennen im sidlichn Zentroimassiv zwischn Florac und Alès. Af'm Gebiet vo da Gmoa entspringd da Gardon. Commons: Saint-Martin-de-Lansuscle – Sammlung vo Buidl, Videos und Audiodateien'. Only answer with the standard German version:",bar
100,20844,"Sametwirmer (Onychophora) san en stam faan diarten. Jo like wirmer mä bian, an kem fööraal üüb a süüdelk eerdheleft föör. Sametwirmer san nai mä laspuateten (Arthropoda) an beerdiarten (Tardigrada). Order: Euonychophora Famile: Peripatidae Famile: Peripatopsidae Commonskategorii: Sametwirmer – Saamlang faan bilen of filmer Wikispecies hää en artiikel tu: Sametwirmer",368,"Translate the following German dialect text into standard German: 'Sametwirmer (Onychophora) san en stam faan diarten. Jo like wirmer mä bian, an kem fööraal üüb a süüdelk eerdheleft föör. Sametwirmer san nai mä laspuateten (Arthropoda) an beerdiarten (Tardigrada). Order: Euonychophora Famile: Peripatidae Famile: Peripatopsidae Commonskategorii: Sametwirmer – Saamlang faan bilen of filmer Wikispecies hää en artiikel tu: Sametwirmer'. Only answer with the standard German version:",frr
101,36136,Canna of uk Bluumraid as det iansagst plaantenskööl uun det famile Cannaceae faan't order Zingiberales. Diar hiar tjiin slacher tu. Jo wurd hal för a guard of bluumpot aptaanj. C. bangii – C. flaccida – C. glauca – C. indica – C. iridiflora – C. jaegeriana – C. liliiflora – C. paniculata – C. pedunculata – C. tuerckheimii Commonskategorii: Canna – Saamlang faan bilen of filmer Wikispecies hää en artiikel tu: Canna,417,Translate the following German dialect text into standard German: 'Canna of uk Bluumraid as det iansagst plaantenskööl uun det famile Cannaceae faan't order Zingiberales. Diar hiar tjiin slacher tu. Jo wurd hal för a guard of bluumpot aptaanj. C. bangii – C. flaccida – C. glauca – C. indica – C. iridiflora – C. jaegeriana – C. liliiflora – C. paniculata – C. pedunculata – C. tuerckheimii Commonskategorii: Canna – Saamlang faan bilen of filmer Wikispecies hää en artiikel tu: Canna'. Only answer with the standard German version:,frr
102,45041,"Det Nybro Komuun (üüb Sweedsk: Nybro kommun) as ian faan a komuunen uun det Kalmar Prowins uun Sweeden. At komuun leit uun a süüdwaast faan't prowins. Det hee 20.318 lidj (2019). At hoodsteed faan't komuun as Nybro. Steeden Nybro Orrefors Alsterbro Örsjö Kristvallabrunn Flygsfors Bäckebo Målerås Flerohopp Websidj faan't Komuun (üüb Sweedsk) Kalmar: County in Sweden, citypopulation.de",386,"Translate the following German dialect text into standard German: 'Det Nybro Komuun (üüb Sweedsk: Nybro kommun) as ian faan a komuunen uun det Kalmar Prowins uun Sweeden. At komuun leit uun a süüdwaast faan't prowins. Det hee 20.318 lidj (2019). At hoodsteed faan't komuun as Nybro. Steeden Nybro Orrefors Alsterbro Örsjö Kristvallabrunn Flygsfors Bäckebo Målerås Flerohopp Websidj faan't Komuun (üüb Sweedsk) Kalmar: County in Sweden, citypopulation.de'. Only answer with the standard German version:",frr
103,17494,Phaethontiformes as en order faan fögler mä man ian famile Phaethontidae an man ian skööl Phaethon. Diar hiar trii slacher tu. Jo het uk Troopikfögler. Phaethontidae Phaethon P. aethereus – P. lepturus – P. rubricauda Phaethon aethereus LC - least concern (ei trüüwet) Phaethon lepturus LC - least concern (ei trüüwet) Phaethon rubricauda LC - least concern (ei trüüwet) Commonskategorii: Phaethontiformes – Saamlang faan bilen of filmer Wikispecies hää en artiikel tu: Phaethontiformes,486,Translate the following German dialect text into standard German: 'Phaethontiformes as en order faan fögler mä man ian famile Phaethontidae an man ian skööl Phaethon. Diar hiar trii slacher tu. Jo het uk Troopikfögler. Phaethontidae Phaethon P. aethereus – P. lepturus – P. rubricauda Phaethon aethereus LC - least concern (ei trüüwet) Phaethon lepturus LC - least concern (ei trüüwet) Phaethon rubricauda LC - least concern (ei trüüwet) Commonskategorii: Phaethontiformes – Saamlang faan bilen of filmer Wikispecies hää en artiikel tu: Phaethontiformes'. Only answer with the standard German version:,frr
104,30092,"Det Baner Mongolei, amtelk det Autonoom Regiuun Baner Mongolei (üüb Mongoolisk: ᠥᠪᠦᠷ ᠮᠣᠩᠭᠣᠯ Öbür Mongghol an ᠥᠪᠦᠷ ᠮᠣᠩᠭᠣᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠤ ᠣᠷᠤᠨ Öbür Mongghol-un öbertegen jasaqu orun, üüb Schineesk: 內蒙古 / 內蒙古 Nèi Měnggǔ an 內蒙古自治區 / 內蒙古自治区 Nèi Měnggǔ Zìzhìqū) as en autonoom regiuun uun Schiina. Det leit uun a nuurd faan't lun. Det hee 25.286.000 lidj (2017). At hoodsteed faan't regiuun as Hohhot. China: Administrative Division, citypopulation.de",450,"Translate the following German dialect text into standard German: 'Det Baner Mongolei, amtelk det Autonoom Regiuun Baner Mongolei (üüb Mongoolisk: ᠥᠪᠦᠷ ᠮᠣᠩᠭᠣᠯ Öbür Mongghol an ᠥᠪᠦᠷ ᠮᠣᠩᠭᠣᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠤ ᠣᠷᠤᠨ Öbür Mongghol-un öbertegen jasaqu orun, üüb Schineesk: 內蒙古 / 內蒙古 Nèi Měnggǔ an 內蒙古自治區 / 內蒙古自治区 Nèi Měnggǔ Zìzhìqū) as en autonoom regiuun uun Schiina. Det leit uun a nuurd faan't lun. Det hee 25.286.000 lidj (2017). At hoodsteed faan't regiuun as Hohhot. China: Administrative Division, citypopulation.de'. Only answer with the standard German version:",frr
